,CountryCode,CountryName,Year,elec_energy_prod_hydroelectric_percent,elec_energy_prod_naturalgas_percent,elec_energy_prod_nuclear_percent,elec_energy_prod_oil_gas_coal_percent,elec_energy_prod_renewable_percent,elect_access_percent_population,elect_consumption_Kwh_per_capita,female_population_percent,gdp_growth_annual_percent,population_0_14_percent,population_15_64_percent,population_65_plus_percent,population_density,population_largest_city,rural_population_percent,surface_area,total_population
71,AFG,Afghanistan,2013,,,,,,,,48.5070903609549,1.95912289917285,45.6852570683615,51.9203291778701,2.39441375376844,46.99705909383329,4245861.0,74.129,652860.0,30682500.0
72,AGO,Angola,1990,86.20689655172409,0.0,0.0,13.7931034482759,0.0,28.21566,56.6146081864723,50.761268778301705,-0.300000018689033,47.8015109809874,49.653734272596594,2.54475474641598,8.92586027111575,1390240.0,74.418,1246700.0,11127870.0
73,AGO,Angola,1991,82.6552462526767,0.0,0.0,17.3447537473233,0.0,,58.1406852912696,50.7693093540343,-1.1999999941671298,47.93748316033941,49.5242444478479,2.53827239181278,9.20203176385658,1479785.0,73.779,1246700.0,11472173.0
74,AGO,Angola,1992,88.70116156283001,0.0,0.0,11.29883843717,0.0,,57.1357630970656,50.7763754337824,-6.89999999409613,47.9763010644553,49.4966862523336,2.527012683211049,9.50426806769872,1575234.0,73.128,1246700.0,11848971.0
75,AGO,Angola,1993,93.6842105263158,0.0,0.0,6.31578947368421,0.0,,55.52477196874349,50.7806946246958,-24.699999998210203,47.947241014907895,49.5414878646528,2.51127112043927,9.82336247693912,1676551.0,72.47,1246700.0,12246786.0
76,AGO,Angola,1994,93.717277486911,0.0,0.0,6.282722513089,0.0,,54.077631285902,50.7803584034544,3.50000000645207,47.871472017632506,49.6368220600051,2.49170592236239,10.1455707066656,1784538.0,71.8,1246700.0,12648483.0
77,AGO,Angola,1995,93.75,0.0,0.0,6.25,0.0,,52.673280140732,50.7743048852129,10.4000000010498,47.75471517862989,49.7758433743531,2.46944144701705,10.4617518248175,1899480.0,71.12,1246700.0,13042666.0
78,AGO,Angola,1996,89.9805447470817,0.0,0.0,10.0194552529183,0.0,,54.823854902113,50.7623011210659,11.1999999707573,47.868495449433794,49.66338823490501,2.46811631566116,10.7682786556509,2022000.0,70.43,1246700.0,13424813.0
79,AGO,Angola,1997,76.3525305410122,0.0,0.0,23.6474694589878,0.0,,74.7000333578034,50.7451092852069,7.900000022155111,47.915332910009006,49.6237176011247,2.46094948886629,11.0707211037138,2151205.0,69.732,1246700.0,13801868.0
80,AGO,Angola,1998,80.4248861911988,0.0,0.0,19.5751138088012,0.0,,79.36446403260291,50.7239998562136,6.80476210543175,47.9080062955896,49.6432405229597,2.44875318145071,11.3802117590439,2288862.0,69.025,1246700.0,14187710.0
81,AGO,Angola,1999,66.96629213483149,0.0,0.0,33.0337078651685,0.0,,78.1400717970977,50.7007370163354,3.23979967713839,47.8680258701849,49.6999277426908,2.4320463871242697,11.7125074195877,2435328.0,68.308,1246700.0,14601983.0
82,AGO,Angola,2000,63.1141868512111,0.0,0.0,36.8858131487889,0.0,31.05585,81.9463221042966,50.676714587335205,3.01207616575117,47.82085205846639,49.7684584754611,2.41068946607256,12.0787984278495,2591388.0,67.581,1246700.0,15058638.0
83,AGO,Angola,2001,62.0879120879121,0.0,0.0,37.9120879120879,0.0,,89.9581572482725,50.6524183226518,4.22096515556321,47.959488757511394,49.62786559300321,2.4126456494853703,12.483188417422,2756977.0,66.848,1246700.0,15562791.0
84,AGO,Angola,2002,64.7592067988669,0.0,0.0,35.2407932011331,0.0,,93.54614761197227,50.6279386029383,13.8217925122883,48.033494859245,49.5550319509443,2.41147318981065,12.9218705382209,2933398.0,66.105,1246700.0,16109696.0
85,AGO,Angola,2003,62.2055137844612,0.0,0.0,37.7944862155388,0.0,,104.065597872437,50.60371526765739,,48.0662820573116,49.5265614407903,2.40715650189813,13.3884615384615,3121108.0,65.355,1246700.0,16691395.0
86,AGO,Angola,2004,78.405017921147,0.0,0.0,21.594982078853,0.0,,94.9379896504871,50.5800468329912,,48.0712324014917,49.52880228961289,2.39996530889538,13.8730247854335,3321113.0,64.595,1246700.0,17295500.0
87,AGO,Angola,2005,79.6482412060301,0.0,0.0,20.3517587939699,0.0,,118.573487258542,50.5571055832146,,48.05057148066461,49.5587771121014,2.39065140723395,14.368285874709198,3533331.0,63.831,1246700.0,17912942.0
88,AGO,Angola,2006,80.6110102843315,0.0,0.0,19.3889897156685,0.0,,157.269109288925,50.5350196939649,,48.1778761087243,49.43334850473271,2.38877538654304,14.8724368332398,3759432.0,63.058,1246700.0,18541467.0
89,AGO,Angola,2007,77.61889959589679,0.0,0.0,22.3811004041032,0.0,,145.22589168098,50.513881244315904,,48.2480237211325,49.3671596719062,2.38481660696124,15.3877492580412,4000000.0,62.278,1246700.0,19183907.0
90,AGO,Angola,2008,75.4090471607315,0.0,0.0,24.5909528392685,0.0,,188.486679258316,50.49371162576261,,48.26597546820671,49.35610380092461,2.37792073086869,15.915818561001,4162994.0,61.491,1246700.0,19842251.0
91,AGO,Angola,2009,65.3431890179514,0.0,0.0,34.656810982048604,0.0,,207.650029826848,50.474517598669,,48.2332569188371,49.4000882939038,2.36665478725911,16.4595355739151,4332153.0,60.701,1246700.0,20520103.0
92,AGO,Angola,2010,67.9574233804368,0.0,0.0,32.0425766195632,0.0,34.6,227.238946889329,50.4562922238192,,48.152587889681605,49.496205316939005,2.3512067933794905,17.0208983717013,4508434.0,59.903,1246700.0,21219954.0
93,AGO,Angola,2011,70.9078039285082,0.0,0.0,29.0921960714918,0.0,,228.50844779416,50.4390652646378,,48.1800263746328,49.4788011245496,2.3411725008176,17.600301596214003,4691888.0,59.1,1246700.0,21942296.0
94,AGO,Angola,2012,70.9068234455728,0.0,0.0,29.0931765544272,0.0,37.0,219.522206831178,50.422818284277895,,48.1279913206738,49.5449542688518,2.32705441047444,18.1965444774204,4882807.0,58.301,1246700.0,22685632.0
95,AGO,Angola,2013,,,,,,,,50.4074470187522,,48.0125768278523,49.67333955925489,2.31408361289279,18.8082152883613,5081495.0,57.51,1246700.0,23448202.0
96,ALB,Albania,1990,89.05565978736709,0.0,0.0,10.9443402126329,0.0,100.0,522.433609550707,48.78372477070371,-9.57564018741695,32.6958819766731,61.801525117074696,5.5025929062522,119.946788321168,,63.572,28750.0,3286542.0
97,ALB,Albania,1991,93.7633262260128,0.0,0.0,6.23667377398721,0.0,,398.250270142862,49.1245445647269,-29.5889976817695,32.8123750167153,61.53088533503,5.6567396482546695,119.225912408759,,63.3,28750.0,3266790.0
98,ALB,Albania,1992,96.0977062853738,0.0,0.0,3.90229371462615,0.0,,442.249076774255,49.60178830363271,-7.19999998650893,32.8548641877324,61.308308026907206,5.83682778536037,118.505072992701,,62.751,28750.0,3247039.0
99,ALB,Albania,1993,95.17518667432508,0.0,0.0,4.8248133256749,0.0,,521.800509220283,50.126394247846896,9.60000001192878,32.812812047066394,61.1488567771175,6.03833117581607,117.784197080292,,62.201,28750.0,3227287.0
100,ALB,Albania,1994,96.593237704918,0.0,0.0,3.40676229508197,0.0,,584.8726249682,50.555556616912405,8.29999999672621,32.7300156592586,61.0254490016984,6.24453533904301,117.063357664234,,61.646,28750.0,3207536.0
101,ALB,Albania,1995,95.2424105120073,0.0,0.0,4.75758948799275,0.0,,645.27584052119,50.776460242564,13.299999986338902,32.6548486558362,60.89991170772329,6.44523963644054,116.342481751825,,61.089,28750.0,3187784.0
102,ALB,Albania,1996,96.62504218697268,0.0,0.0,3.3749578130273394,0.0,,886.6700567828681,50.7312985562255,9.09999999999984,32.127977894162896,61.292178546549,6.57984355928815,115.621642335766,,60.527,28750.0,3168033.0
103,ALB,Albania,1997,96.9907407407407,0.0,0.0,3.0092592592592595,0.0,,680.688921986316,50.4621708659515,-10.8378557343801,31.6641934556541,61.63689166365671,6.69891488068926,114.900766423358,,59.965,28750.0,3148281.0
104,ALB,Albania,1998,97.0994475138122,0.0,0.0,2.90055248618785,0.0,,721.7447171674879,50.071030372252,9.00885253954449,31.2372175946486,61.9503122564776,6.81247014887374,114.179927007299,,59.399,28750.0,3128530.0
105,ALB,Albania,1999,97.90624420974608,0.0,0.0,2.09375579025384,0.0,,1404.4103503048498,49.705363113677,13.501173375611,30.786833784344697,62.2778103992775,6.93535581637773,113.459051094891,,58.831,28750.0,3108778.0
106,ALB,Albania,2000,96.9607429295061,0.0,0.0,3.03925707049388,0.0,100.0,1436.69835194059,49.466922274913394,6.666620514666151,30.2633117283506,62.662201530126,7.07448674152336,112.738211678832,,58.259,28750.0,3089027.0
107,ALB,Albania,2001,96.2892741061755,0.0,0.0,3.7107258938244905,0.0,,1338.8131978159402,49.3882864562611,7.94033142118306,29.636793783027603,63.0242761659144,7.3389300510580195,111.685145985401,,57.565,28750.0,3060173.0
108,ALB,Albania,2002,95.27943570265872,0.0,0.0,4.72056429734129,0.0,,1561.12238242418,49.4346984674261,4.23137101197186,28.9228820484184,63.4510065601234,7.6261113914582594,111.350729927007,,56.499,28750.0,3051010.0
109,ALB,Albania,2003,97.8565705128205,0.0,0.0,2.14342948717949,0.0,,1469.26453867857,49.5572890349674,5.77349056968097,28.114865200855306,63.9529746923769,7.932160106767791,110.934890510949,,55.427,28750.0,3039616.0
110,ALB,Albania,2004,97.5026757046022,0.0,0.0,2.49732429539779,0.0,,1797.52548696885,49.67916313063071,5.70955658121403,27.2320522411863,64.5155002419648,8.25244751684892,110.472226277372,,54.349,28750.0,3026939.0
111,ALB,Albania,2005,98.713944515892,0.0,0.0,1.28605548410803,0.0,,1722.0728497250698,49.74569881239589,5.72081995256856,26.2911025082312,65.1267028575952,8.58219463417356,109.908284671533,,53.269,28750.0,3011487.0
112,ALB,Albania,2006,98.3164373642288,0.0,0.0,1.6835626357711797,0.0,,1218.36014605619,49.739981204566405,5.431012733979269,25.2543562367307,65.72373728218821,9.021906481081151,109.21704379562,,52.185,28750.0,2992547.0
113,ALB,Albania,2007,97.48251748251752,0.0,0.0,2.51748251748252,0.0,,1213.12436932179,49.68442455931871,5.90000000000003,24.2331647983675,66.2853235084191,9.48151169321345,108.394781021898,,51.098,28750.0,2970017.0
114,ALB,Albania,2008,100.0,0.0,0.0,0.0,0.0,,1617.7441562046,49.6102123094609,7.5299999999999905,23.223078234489897,66.81642950567151,9.96049225983868,107.566204379562,,50.009,28750.0,2947314.0
115,ALB,Albania,2009,99.8847705012483,0.0,0.0,0.11522949875168,0.0,,1837.3920032628305,49.5674234424138,3.3500000000000503,22.2681018988452,67.2779760031619,10.4539220979929,106.843759124088,,48.924,28750.0,2927519.0
116,ALB,Albania,2010,99.8284960422164,0.0,0.0,0.171503957783641,0.0,100.0,1947.4627886307696,49.5927644222734,3.70999999999992,21.4251229288017,67.62005911334121,10.954817957857,106.314635036496,,47.837,28750.0,2913021.0
117,ALB,Albania,2011,99.350805482087,0.0,0.0,0.64919451791296,0.0,,2195.0027196551896,49.7001049892412,2.55000000000003,20.609006898798,68.1569017432372,11.234091357964802,106.013868613139,,46.753,28750.0,2904780.0
118,ALB,Albania,2012,100.0,0.0,0.0,0.0,0.0,100.0,2118.26350660182,49.8712971683294,1.41999999999996,19.9280930423405,68.57029986458001,11.5016070930795,105.857262773723,,45.67,28750.0,2900489.0
119,ALB,Albania,2013,,,,,,,,50.0734059566168,1.1100000000001002,19.3822939907695,68.8480241780111,11.7696818312194,105.743284671533,,44.617,28750.0,2897366.0
144,ARE,United Arab Emirates,1990,0.0,96.288056206089,0.0,100.0,0.0,87.22775,8580.38110737318,34.2209424673385,18.3279855121011,30.6550855719537,68.173316742646,1.17159768540038,21.6681578947368,472701.0,20.949,83600.0,1811458.0
145,ARE,United Arab Emirates,1991,0.0,96.2941617197856,0.0,100.0,0.0,,8253.231513859051,34.0230714147576,0.860081944630537,29.8969260763437,68.95791845033689,1.14515547331942,22.88504784689,503755.0,21.094,83600.0,1913190.0
146,ARE,United Arab Emirates,1992,0.0,96.2972871742736,0.0,100.0,0.0,,8423.418559752428,33.8245301914697,3.34494487252302,29.107227587327294,69.7806454041428,1.1121270085299098,24.150885167464104,536895.0,21.24,83600.0,2019014.0
147,ARE,United Arab Emirates,1993,0.0,96.2908421537046,0.0,100.0,0.0,,9292.89150664305,33.6401356666289,1.2611909522048002,28.2882873568458,70.6351395743053,1.07657306884889,25.4529066985646,572116.0,21.386,83600.0,2127863.0
148,ARE,United Arab Emirates,1994,0.0,96.2883383889451,0.0,100.0,0.0,,9650.26285797002,33.482569882869896,6.89614854507168,27.456740239496305,71.49964638041429,1.0436133800894498,26.7736961722488,609701.0,21.533,83600.0,2238281.0
149,ARE,United Arab Emirates,1995,0.0,96.893763509727,0.0,100.0,0.0,,9662.6147991313,33.3497858898337,6.68788647127094,26.6624173684533,72.3234527221606,1.01412990938612,28.112344497607697,649755.0,21.681,83600.0,2350192.0
150,ARE,United Arab Emirates,1996,0.0,96.6280295047418,0.0,100.0,0.0,,9787.958630739393,33.2257308955694,5.798404051387419,26.328652370644104,72.6602143025603,1.01113332679561,29.518253588516696,693758.0,21.507,83600.0,2467726.0
151,ARE,United Arab Emirates,1997,0.0,95.8661971830986,0.0,100.0,0.0,,10216.8602276493,33.083206818689696,8.19039865220306,25.958839713010804,73.0178173719376,1.02334291505151,31.0433014354067,741762.0,21.062,83600.0,2595220.0
152,ARE,United Arab Emirates,1998,0.0,96.3464302827024,0.0,100.0,0.0,,11558.7631732004,32.8933670352663,0.291994343877917,25.7310966174916,73.2270454354243,1.04185794708406,32.700598086124394,793160.0,20.622,83600.0,2733770.0
153,ARE,United Arab Emirates,1999,0.0,96.6115390831223,0.0,100.0,0.0,,12565.7550756053,32.6256124774113,2.90221364978895,25.6308881390533,73.31418756336271,1.05492429758393,34.499856459330104,848120.0,20.19,83600.0,2884188.0
154,ARE,United Arab Emirates,2000,0.0,96.908171440016,0.0,100.0,0.0,90.89918,12652.9116155125,32.2567118494699,10.8527042037786,25.5094868149796,73.4344263585004,1.05608682652007,36.484784688995205,906971.0,19.764,83600.0,3050128.0
155,ARE,United Arab Emirates,2001,0.0,97.1995737978319,0.0,100.0,0.0,,12453.5988924333,31.8609388523136,1.39908502781832,23.827040599900897,75.15542137410979,1.01753802598928,38.4912081339713,969728.0,19.345,83600.0,3217865.0
156,ARE,United Arab Emirates,2002,0.0,97.2340788799727,0.0,100.0,0.0,,12814.7410475949,31.432826762049,2.4334568139548303,22.162041920296,76.85594833326459,0.98200974643936,40.598803827751205,1036922.0,18.933,83600.0,3394060.0
157,ARE,United Arab Emirates,2003,0.0,97.2537917087968,0.0,100.0,0.0,,12659.8337800396,30.839583451698104,8.80054081702856,20.619460874544,78.4300724971441,0.950466628311898,43.370789473684205,1108773.0,18.528,83600.0,3625798.0
158,ARE,United Arab Emirates,2004,0.0,97.6629719365855,0.0,100.0,0.0,,12237.5938298945,29.9793382453731,9.566436642564538,19.2703872915747,79.80651140797971,0.92310130044555,47.5591507177033,1185712.0,18.129,83600.0,3975945.0
159,ARE,United Arab Emirates,2005,0.0,97.8631915384362,0.0,100.0,0.0,,12571.0177832278,28.9171115597228,4.8551411953047,18.1723864652555,80.92818881671829,0.8994247180261551,53.6121531100478,1267755.0,17.738,83600.0,4481976.0
160,ARE,United Arab Emirates,2006,0.0,97.9660915408579,0.0,100.0,0.0,,11984.9050182209,27.7608240166072,9.8373197726593,16.857609999893597,82.3266885891336,0.81570141097277,61.8571172248804,1356135.0,17.352,83600.0,5171255.0
161,ARE,United Arab Emirates,2007,0.0,98.1354952303366,0.0,100.0,0.0,,11754.380126786598,26.6964775960467,3.18439017418304,15.6413869985524,83.60238598359429,0.756227017853287,71.89114832535891,1451113.0,16.981,83600.0,6010100.0
162,ARE,United Arab Emirates,2008,0.0,98.2935311847902,0.0,100.0,0.0,,11604.1090168869,25.8800615987323,3.1918362705963,14.6817558247352,84.6006502474877,0.717593927777132,82.53758373205741,1552888.0,16.623,83600.0,6900142.0
163,ARE,United Arab Emirates,2009,0.0,98.4101222218542,0.0,100.0,0.0,,10910.8870466943,25.3810725251553,-5.24292190590633,13.9467359546647,85.35457430435679,0.698689740978528,92.1701315789474,1661491.0,16.277,83600.0,7705423.0
164,ARE,United Arab Emirates,2010,0.0,98.52038310412571,0.0,100.0,0.0,94.1,10890.8712252773,25.1812213839252,1.63544905517254,13.340095682153402,85.9630158186858,0.69688849916075,99.63460526315792,1777855.0,15.945,83600.0,8329453.0
165,ARE,United Arab Emirates,2011,0.0,98.5989085810545,0.0,100.0,0.0,,10536.7978511508,25.2390402350527,5.2077989108447005,13.4823638348192,85.75343325179671,0.764202913384081,104.482320574163,1902368.0,15.625,83600.0,8734722.0
166,ARE,United Arab Emirates,2012,0.0,98.6197945049392,0.0,100.0,0.0,97.69783,10462.6149757242,25.4935078774274,6.89359562338316,13.6026169997304,85.549668462879,0.8477145373906171,107.087822966507,2035792.0,15.316,83600.0,8952542.0
167,ARE,United Arab Emirates,2013,,,,,,,,25.88395679724,4.32136025504781,13.718086482068902,85.34005281871259,0.941860699218512,108.133708133971,2178167.0,15.019,83600.0,9039978.0
168,ARG,Argentina,1990,35.2305873078439,39.1663381947182,14.3496255419787,50.2089081592432,0.2108789909341739,88.20815,1299.55202821654,50.9705759960207,-2.39895921890113,30.6132129372247,60.333308483354905,9.05347857942043,11.959608139760098,10513284.0,13.016,2780400.0,32729740.0
169,ARG,Argentina,1991,30.2500792570352,39.16602950226579,14.4639427111501,55.0994908901031,0.1864871417115789,,1342.92665644793,50.983912114025706,12.6697100866108,30.4697245760669,60.3701581494442,9.16011727448882,12.1292217971345,10636356.0,12.672,2780400.0,33193920.0
170,ARG,Argentina,1992,34.6879977094182,37.257744134858,12.6715699432723,52.4579016123548,0.182530734954636,,1405.10446113312,50.9924499220015,11.9407747350581,30.1807548081276,60.5496145626929,9.26963062917951,12.2977571445798,10820107.0,12.458,2780400.0,33655149.0
171,ARG,Argentina,1993,38.7602312589321,35.6957256073795,12.5860724957776,48.479927244380896,0.173769000909445,,1490.72531394059,50.99836087642571,5.90691950110394,29.806881152869803,60.8168963644244,9.37622248270584,12.4642951887134,11006513.0,12.248,2780400.0,34110912.0
172,ARG,Argentina,1994,42.438577987343294,33.9480704802085,12.7729867229185,44.6023079786574,0.1861273110807789,,1568.6619935335598,51.0045339858535,5.836200697924651,29.4434181217181,61.08662932242189,9.469952555859962,12.6277050012972,11196394.0,12.04,2780400.0,34558114.0
173,ARG,Argentina,1995,40.0387972841901,39.509065134671296,10.5439080802805,49.2427068566739,0.17458777885548,,1641.0429681331698,51.012884250462506,-2.8452096151704502,29.1340335017602,61.3188129739666,9.54715352427323,12.7872787929945,11389552.0,11.836,2780400.0,34994818.0
174,ARG,Argentina,1996,32.8789139855925,46.4698791722871,10.7037281519961,55.89644978905379,0.520908073357633,,1719.6653058696202,51.0241184259046,5.526689822692491,28.867596019987,61.4846016549612,9.647802325051869,12.9425265558028,11586314.0,11.634,2780400.0,35419683.0
175,ARG,Argentina,1997,38.74934299704,44.2667846966721,11.011369609117802,49.6016487316385,0.637638662203657,,1838.89781663849,51.0373942710498,8.111046773970902,28.6253809758423,61.6405999168666,9.73401910729109,13.0939072383061,11785921.0,11.436,2780400.0,35833965.0
176,ARG,Argentina,1998,35.7171809976761,46.0398313786953,10.0699886504891,53.53996649192021,0.6728638599146091,,1957.58584242662,51.0511959495803,3.85017886550901,28.4063376048361,61.78751377768371,9.80614861748017,13.2428510353749,11989249.0,11.241,2780400.0,36241578.0
177,ARG,Argentina,1999,26.5848111648253,56.6045708178508,8.830949333267052,63.8746318366535,0.7096076652540791,,2023.7363762889,51.0633497756798,-3.3854570544034503,28.1952678851652,61.939703537874095,9.865028576960722,13.3913793670456,12196084.0,11.048,2780400.0,36648054.0
178,ARG,Argentina,2000,32.3630637723541,54.6473962433922,6.94747497469351,59.8931503767855,0.7963108761669101,92.34713,2078.2863841182,51.0724010093192,-0.7889989290085709,27.984826695995498,62.10358277996061,9.91159052404385,13.5409757773076,12406780.0,10.858,2780400.0,37057453.0
179,ARG,Argentina,2001,41.08417022693229,47.711257837208,7.833324085890251,50.336791877046,0.7457138101314991,,2109.49458035279,51.07795824216971,-4.40883969595698,27.7340920247863,62.2930846040868,9.97282337112692,13.6922833788262,12620521.0,10.671,2780400.0,37471535.0
180,ARG,Argentina,2002,42.4496465489681,47.6845109113945,6.892591145370799,49.54353308941071,1.11422921625046,,2003.43404362001,51.0807113210928,-10.8944848114851,27.5281507833198,62.4565792640446,10.0152699526356,13.844989019582,12808282.0,10.481,2780400.0,37889443.0
181,ARG,Argentina,2003,36.7412800173856,51.710311854829904,8.22123220688906,53.8270129305661,1.21047484515919,,2167.7143839742,51.0816005700939,8.83704077566954,27.3418364516872,62.61157063624601,10.0465929120668,13.9984707803953,12979730.0,10.29,2780400.0,38309475.0
182,ARG,Argentina,2004,30.389856736385003,54.8015773972945,7.856037538062201,60.5091598861878,1.24494583936505,,2279.28699428626,51.0819628752552,9.02957332125902,27.143053674453697,62.7805968987712,10.0763494267751,14.1516861610193,13153713.0,10.101,2780400.0,38728778.0
183,ARG,Argentina,2005,32.23402944327,52.44618024286429,6.51524774625323,59.959617408120096,1.2911054023566002,,2392.89373072367,51.08271601447021,9.19848898286102,26.9188908628072,62.970856592397794,10.110252544795,14.3039551428916,13329540.0,9.916,2780400.0,39145491.0
184,ARG,Argentina,2006,35.5107655166606,46.2903180529433,7.196661333033901,55.6756402698631,1.61693288044241,,2357.96126015104,51.08409896672671,8.402868566092451,26.744328372357604,63.0979290296079,10.1577425980346,14.454962016158198,13507965.0,9.733999999999993,2780400.0,39558750.0
185,ARG,Argentina,2007,28.2823108660625,51.0677929794823,6.72155423717764,63.46126980283321,1.53486509392667,,2437.0086662457,51.085738186555005,7.96557324797851,26.5195039377504,63.2696731838453,10.2108228784043,14.605199346656,13688779.0,9.55500000000001,2780400.0,39969903.0
186,ARG,Argentina,2008,25.0131574619256,54.217788888523394,6.027762244663,67.629354297556,1.3297259958554,,2752.12682130046,51.0871960825975,3.07494550317222,26.2737377624508,63.4562895319829,10.2699727055663,14.7557304627123,13872267.0,9.378,2780400.0,40381860.0
187,ARG,Argentina,2009,27.7774588046162,51.2299149435281,6.69378849892141,64.37962909800771,1.14912359845471,,2708.98729200318,51.0878193222171,0.0500244563851311,26.0513652893487,63.614172834825496,10.3344618758257,14.9080242921193,14057699.0,9.205,2780400.0,40798641.0
188,ARG,Argentina,2010,26.8131850586366,50.136911937284005,5.72475511523754,65.6913853252756,1.7706745008502098,94.0,2847.3268785838,51.0871670158862,9.451578331466347,25.871955801239,63.7230493991503,10.4049947996107,15.063041484421,14245871.0,9.03400000000001,2780400.0,41222875.0
189,ARG,Argentina,2011,24.363397784724604,51.2863262706958,4.917602562618191,69.05715719192621,1.66184246073096,,2901.3614874882696,51.0851814074722,8.38645145563733,25.6983788212374,63.8010682641207,10.5005529146418,15.2211671764065,14436562.0,8.867,2780400.0,41655616.0
190,ARG,Argentina,2012,21.7286460497418,53.87457707603729,4.74491007301003,71.4860212500742,2.04042262717398,99.8,2954.6107178334496,51.0820800003345,0.801760179229973,25.570466141242104,63.83146458610129,10.5980692726567,15.3818021040015,14630073.0,8.705,2780400.0,42095224.0
191,ARG,Argentina,2013,,,,,,,,51.0780237030607,2.88535188297459,25.4657425928406,63.83442555678761,10.6998318503718,15.543705717490802,14825635.0,8.548,2780400.0,42538304.0
192,ARM,Armenia,1990,15.006755452615302,16.406099208647,0.0,84.9932445473847,0.0,94.28774,2717.5821897229503,51.4937392356747,,30.3707653267771,64.00779192568051,5.62144274754246,124.506322444679,1174524.0,32.579,29740.0,3544695.0
193,ARM,Armenia,1991,16.2463219840269,28.0580075662043,0.0,83.7536780159731,0.0,,2684.5775178876897,51.6689768991934,-11.6999984817524,30.3439550877129,63.59333605170061,6.06270886058648,123.354829645241,1168044.0,32.85,29740.0,3511912.0
194,ARM,Armenia,1992,33.8071968014216,22.8787205686362,0.0,66.19280319857839,0.0,,1958.83631729496,51.87895510562839,-41.8000027485614,30.2389304875464,63.1530915956732,6.60797791678033,121.162521952933,1161591.0,33.122,29740.0,3449497.0
195,ARM,Armenia,1993,68.196981731533,23.129467831612395,0.0,31.803018268467003,0.0,,1192.69733294596,52.1145820380791,-8.79999879239085,30.0502155550405,62.7331198012389,7.21666464372063,118.358728486126,1155191.0,33.394,29740.0,3369673.0
196,ARM,Armenia,1994,62.1067515022976,26.6525273948392,0.0,37.8932484977024,0.0,,1043.48312417571,52.357442059026496,5.40000279013701,29.793494902495304,62.387889395044205,7.8186157024605,115.558236740429,1148818.0,33.668,29740.0,3289943.0
197,ARM,Armenia,1995,34.508181981658,52.382664988311504,5.466642690163639,60.0251753281784,0.0,,1048.34583809184,52.5860386643844,6.899998407199991,29.4892331252465,62.1446630385648,8.366103836188751,113.212961011591,1142480.0,33.943,29740.0,3223173.0
198,ARM,Armenia,1996,25.2977148374638,35.2590923720631,37.399420663019,37.302864499517206,0.0,,1217.92700315905,52.79415773178821,5.86540074820616,28.9043226167311,62.3285566855999,8.767120697668929,111.465577801194,1136168.0,34.219,29740.0,3173425.0
199,ARM,Armenia,1997,23.0552330403052,49.9751202521148,26.6545032343672,50.290263725327605,0.0,,1506.8592692879902,52.9727006054209,3.32107969582276,28.239141880616497,62.6861423765287,9.07471574285484,110.209062170706,1129908.0,34.496,29740.0,3137652.0
200,ARM,Armenia,1998,24.8263608463899,49.507349378129504,25.6662897754805,49.507349378129504,0.0,,1306.79565866292,53.090211946322405,7.3,27.4952633475942,63.1692428873117,9.33549376509416,109.341693010186,1123674.0,34.774,29740.0,3112958.0
201,ARM,Armenia,1999,20.9900297358755,42.6622354381669,36.3477348259577,42.6622354381669,0.0,,1305.50581481793,53.1102649798631,3.3000000000000096,26.6898849965415,63.6822116348075,9.627903368651062,108.669476642079,1117475.0,35.053,29740.0,3093820.0
202,ARM,Armenia,2000,21.1648204095334,45.1829472977509,33.652232292715695,45.1829472977509,0.0,98.0,1294.8222065746902,53.0090393739081,5.899999999999781,25.860521998974,64.1450629986431,9.99441500238289,108.046996838778,1111301.0,35.334,29740.0,3076098.0
203,ARM,Armenia,2001,16.8494342906876,48.5639686684073,34.586597040905104,48.5639686684073,0.0,,1265.3445907172302,52.7897057420239,9.556641495534448,24.9015371060994,64.6881932107988,10.4102696831018,107.48282402529,1105179.0,35.615,29740.0,3060036.0
204,ARM,Armenia,2002,30.041674216343495,28.6102554810654,41.348070302591,28.6102554810654,0.0,,1230.94633881248,52.4671597234095,13.186300532067,24.025506284520898,65.10833213826629,10.8661615772128,107.03368458026,1100296.0,35.717,29740.0,3047249.0
205,ARM,Armenia,2003,36.0298127613161,27.649518269405604,36.32066896927829,27.649518269405604,0.0,,1312.40078776981,52.0467853590742,14.0407950559649,23.2368381185738,65.4852095559903,11.2779523254359,106.653319283456,1095897.0,35.75,29740.0,3036420.0
206,ARM,Armenia,2004,33.134328358209,30.364842454394697,36.5008291873963,30.364842454394697,0.0,,1428.29666534698,51.5375504546954,10.4678418639969,22.5300745344817,65.9322824788779,11.5376429866404,106.28668774148198,1091510.0,35.783,29740.0,3025982.0
207,ARM,Armenia,2005,28.0671204685769,28.937786924172897,42.9950926072503,28.937786924172897,0.0,,1504.51902987711,50.95871627643479,13.8657112498155,21.9026925119332,66.4963911112644,11.600916376802402,105.898033017211,1087153.0,35.816,29740.0,3014917.0
208,ARM,Armenia,2006,30.7187342198283,24.8443023060091,44.4369634741626,24.8443023060091,0.0,,1615.83605942519,50.27641755388871,13.1980035154758,21.523829001842294,66.9604328348813,11.5157381632764,105.449982437654,1082807.0,35.85,29740.0,3002161.0
